,video_id,publish_at,title,channel_id,description,view_count,trending,like_count,ratings_disabled,dislike_count,comment_count,comments_disabled
10,N6cvbEHiU38,2020-12-17T09:39:02Z,【料理】霊夢がおいしいハンバーガーを作るよ！【ゆっくり実況】,UCwDmVHSQ7j5w5OEMDpifyEA,"ハンバーガは存在自体が飯テロだよね！！！！
クッキング霊夢は飯テロなんてしたことないけど！！

メインチャンネルだよ！→https://www.youtube.com/user/100kkin
(主にAPEXとかのゆっくり実況を上げてます！)

☛実写、生声実況チャンネル(幽霊少年 100菌)
https://www.youtube.com/c/100kkin_yurei
☛Twitter　@100_kkin
https://twitter.com/100_kkin

☛連絡用メールアドレス
100kkin.mail@gmail.com
☛素材
・NoCopyrightSounds
https://goo.gl/JPjfZt
・DOVA-SYNDROME
http://dova-s.jp/
・ニコニ・コモンズ
http://commons.nicovideo.jp/
・H/MIX GALLERY
http://www.hmix.net/
・NoCopyrightTracks
https://goo.gl/Uwjcnt
・ポケットサウンド
https://pocket-se.info/

※この動画は【東方project】を基にした二次創作です。
東方Projectの二次創作ガイドライン
https://touhou-project.news/guideline/",117662,1,4236,False,51,503,False
11,Jd-RYIL5m84,2020-12-17T11:00:58Z,カジサックさんにトーク企画で挑んだらポンコツすぎて逆に奇跡が起きた,UCMFDhI-zeWRzLMCdxFnlw9A,"彼女ドッキリ動画
https://youtu.be/2ViKqiDUJ1I
カジサックさん
https://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA

チャンネル登録よろしくお願いします！

Twitter→https://twitter.com/mms319319
Instagram→https://www.instagram.com/moerinch/
チャンネル登録→http://www.youtube.com/c/moerinch
お仕事や大事な連絡はTwitterのDMでください！

#もえりん #カジサック

【使用音源】
■DOVA-SYNDROME（ http://dova-s.jp/ ）
■MusMus（ http://musmus.main.jp/bgm.html ）
■Music is VFR（ http://musicisvfr.com/ ）",166285,1,7173,False,310,669,False
12,3xngIMpbFFY,2020-12-17T09:00:01Z,【質問コーナー】こうたろうとすけまる彼氏にするならどっち？？？,UCYeeEo2a4ouJXnd4kQw1zcw,"ぷりっつ
https://www.youtube.com/channel/UC_LS7mBxC0zL9Ot0gaU26Lw
あっきぃ
https://www.youtube.com/channel/UCtBWXrQqfd5EaVbhezbxopg
かあいいちゃん
https://www.youtube.com/channel/UCNIjpXLKS2PrAzBspZ3ppyw
すけまる
https://www.youtube.com/channel/UCAv-tl6DU4KGtEz9396qveA
なーな
https://www.youtube.com/channel/UCaSnTIeHLgSlq9kjDVrql_Q
こうたろう
https://www.youtube.com/channel/UChq8Z1OFZ1yI2X41OLPXeGQ

🍭6時のおやつ公式ツイッター🍭
https://twitter.com/oks6sweets",92945,1,5956,False,51,409,False
13,YhFggI-4M24,2020-12-16T11:00:29Z,【発表】1回目のプロポーズと指輪の紹介してたら突然始まった軍曹クイズが爆笑であります。,UCX2AJpdkWQ-z4vxFi_Ojd_g,"軍曹と歩兵です、よろしければチャンネル登録お願いします！
https://www.youtube.com/channel/UCX2AJpdkWQ-z4vxFi_Ojd_g

【歩兵】
JJコンビのチャンネルはこちら
→https://www.youtube.com/channel/UC3gacr7ZpY9Lwi184c5zi1w?view_as=subscriber

【軍曹】関根りさチャンネルはこちら
→https://www.youtube.com/user/SekineRisa/featured?view_as=subscriber",1095331,1,18075,False,1016,1281,False
14,vDyE2FjM6rk,2020-12-17T10:00:13Z,急に全てが嫌になったウーパールーパー2,UCpGk56cJDZcVqIxZatX7nbQ,すごいね情緒,397031,1,25965,False,155,1627,False
15,258qUAI7rck,2020-12-17T10:00:10Z,ずっと真夜中でいいのに。『正しくなれない』MV（ZUTOMAYO - Can’t Be Right）,UCv6P5nsS9rP4tDtFlqLU_QQ,"映画『約束のネバーランド』主題歌
2/10発売フルアルバム「ぐされ」収録

ずっと真夜中でいいのに。『正しくなれない』
 (ZUTOMAYO - Can’t Be Right)
Lyrics & Music & Vocal - ACAね
Arrangement – 久保田真悟(Jazzin’park), 100回嘔吐, ZTMY
Piano – Nao Nishimura
Drums - Yoshihiro Kawamura
Bass - Ryosuke Nikamoto
Guitar - Takayuki ""Kojiro"" Sasaki
Strings – Yu Manabe Strings
Rec & Mix Engineer - Toru Matake
Mastering Engineer - Takeo Kira 
Sound Direction - Kohei Matsumoto

MV - 安田現象


【映画情報】
「その楽園から脱獄せよ。　私たちの未来のために―。」
『週刊少年ジャンプ』史上最も異色な脱獄ファンタジー、禁断の実写映画化！

映画「約束のネバーランド」12月18日(金)公開
■出演：浜辺美波　城桧吏　板垣李光人　渡辺直美　北川景子
■監督：平川雄一朗
■脚本：後藤法子
■原作：「約束のネバーランド」白井カイウ・出水ぽすか（集英社ジャンプコミックス刊）
▼公式サイト：https://the-promised-neverland-movie.jp/
▼公式Twitter：https://twitter.com/yakuneba_staff
▼公式Instagram：https://www.instagram.com/yakuneba_movie
©白井カイウ・出水ぽすか／集英社　©2020 映画「約束のネバーランド」製作委員会


【商品情報】
2nd FULL ALBUM『ぐされ』
2021.2.10 RELEASE
https://lnk.to/gusare_CD
※全13曲収録予定
※収録曲は全形態共通 (DELUXE盤のみ オフボーカル(インスト)入り)

●""強""初回限定DELUXE盤[2CD+GOODS]　　　
￥9,900(税抜￥9,000) / UPCH-29381
・本編全曲オフボーカル(インスト)CD付き
・にらちゃん(約15cm)&うにぐりくん(約5cm)特製フィギュア　
・MVアート&ACAね一問一答や制作ノート切れ端コピーなど豪華BOOK
・おもちゃ外箱パッケージ(中身は魔導書パッケージ仕様)
・[ランダム1000枚限定封入]ACAね 直筆サイン入りポストカード

●初回限定LIVE盤 [1CD+BD (STREAMING/DL)]
￥6,380(税抜￥5,800) / UPCH-29382
・オンラインライブ「NIWA TO NIRA」2020.8.6 完全収録(幻のアンコール「暗く黒く」含む) [約60分]
・ACAね ASMRの旅 滝と焚火編 [約60分]
・魔導書パッケージ仕様
※プレイパス（R）対応  (Blu-rayの映像をスマホで簡単にストリーミングもしくはダウンロード再生することができるサービスです。)

●通常盤[1CD]
￥3,300(税抜￥3,000) / UPCH-20570


【ツアー情報】
やきやきヤンキーツアー(炙りと燻製編)
2020年11月28日(土)：東京　東京ガーデンシアター
2020年11月29日(日)：東京　東京ガーデンシアター
2021年01月13日(水)：横浜　KT Zepp Yokohama
2021年01月14日(木)：横浜　KT Zepp Yokohama
2021年01月20日(水)：大阪　Zepp Osaka BaySide
2021年01月21日(木)：大阪　Zepp Osaka BaySide
【席種 / チケット料金（税込み）】全席指定 ¥6,900 
※お一人様1公演につき1枚のみ（複数公演申込可能）
※未就学児入場不可
LIVE詳細、チケット詳細はこちら
https://zutomayo.com/news/?id=100


【ずっと真夜中でいいのに。 'ZUTOMAYO' 'ZTMY'】
""ACAね""Twitter：https://twitter.com/zutomayo
Official Twitter : https://twitter.com/zutomayo_staff

#ずとまよ #個人制作アニメーション #約ネバ",680813,1,77806,False,193,3919,False
16,LC-BsqMmwsg,2020-12-17T11:00:06Z,【密着】丸1日ママになりました。育児に家事に掃除に大忙し！フジワランドがママ体験したとある日【主夫】【ママ大感謝祭】,UCKk91HVBddCnnzEAMLgV0Fw,"🔻嫁ランドの休日はこちら🔻
https://youtu.be/Q2MB8Bcf_rI

嫁ランドに休日を取ってもらい、フジワランドがママ体験！
フジワランドが家のことを全てやります！

🔻フジワランドのそば飯🔻

①（適量の）にんじん、玉ねぎ、ピーマンを一口サイズに切り、塩をパパーっと入れフライパンで炒める

②（適量の）ご飯を加えてほぐし炒める

③白だし、醤油を隠し味程度にササーっと少量入れる

④焼きそば（マルちゃん）をハサミで細かくカットして加える

⑤焼きそばについてくる粉末ソースを入れる

⑥お好みソースをフワーっと入れて味を整える

⑦目玉焼きやマヨネーズなどをお好みでトッピングする

完成

毎週火曜７時生配信
木・土曜日２０時に、ライセンス藤原が
色んな企画に体当たりチャレンジするYouTube動画を配信します！

◆フジワランドTwitter
https://twitter.com/fjwland

◆フジワランドの書籍
https://isangame.thebase.in/

◆【公式】LICENSE vol Channel
https://www.youtube.com/channel/UCDN6cVHQ_l1WxRmSIe4UzQw

チャンネル登録お願いします！

いいね👍・コメントもお待ちしております！！

#主夫
#密着
#感謝
#嫁ランド
#チビランド
#フジワランド
#ライセンス藤原",65678,1,2734,False,32,384,False
17,33lvfgBmbns,2020-12-16T23:00:01Z,【あるある】かまいたちがM-1グランプリのよくあるシチュエーションを実演！,UCIR2mQ77wHrLMreV45nYhgw,"芸人のM-1にまつわるよくある場面を公開！
今回はさまざまな「M-1あるある」をかまいたちが先輩芸人・後輩芸人になりきって実演してみました。

M-1あるあるのラインナップ
・笑神籤にまつわるあるある
・予選の謎の噂あるある
・周囲の気遣いあるある
・決勝進出を報告した時あるある

「芸人あるある」の動画はこちらです
https://youtu.be/6mzefr_qyps

「テレビ業界あるある」の動画はこちらです
https://youtu.be/FInUFmS6aqw

「吉本社員あるある」の動画はこちらです
https://youtu.be/noMqKcB5zxI

他にもかまいたちのM-1について深く語っている動画はこちらです
https://youtu.be/ga_Ri5Dntg4

M−１ファイナリストのみが食べることのできるお弁当動画はこちらです
https://youtu.be/R4CWHZ8Pvbc


▼「OPのどすこい」がよく分からない人はこちらの動画をご確認ください
https://youtu.be/LTywdJhLSbE

▼動画アップは【隔日】で【18時】【平日朝8時】【休日12時】の可能性が高いです。

▼かまいたち濱家の「はまいたち」チャンネルはこちらです
https://www.youtube.com/channel/UCDKrhSz_tkI6ILxamZtcRYw/

▼かまいたち山内の「ニャンチューバーねこうちさんの部屋」チャンネルはこちらです
https://www.youtube.com/channel/UCy0yeth18BNy7PEbKYexevQ/

お笑いコンビ「かまいたち」による専門チャンネルです。
ダウンタウン松本さんにチャンネル名を命名していただきました。
※「ねおちゃん」と「ミルクボーイ」のYouTubeチャンネルではありません。

▼「ねおミルクボーイ」チャンネルはこちらです
https://www.youtube.com/channel/UCIR2mQ77wHrLMreV45nYhgw

【かまいたち山内Twitter】
https://twitter.com/yamauchi0117

【かまいたち山内Instagram】
https://www.instagram.com/sneakerkenji0117

【かまいたち濱家Twitter】
https://twitter.com/hamaitachi

【かまいたち濱家Instagram】
https://www.instagram.com/hamaitachi

【かまいたち濱家TikTok】
https://vt.tiktok.com/2aXNN3/

＃あるある
＃Mー1
＃かまいたち",410458,1,7505,False,175,811,False
18,ercguM5ycYE,2020-12-17T08:00:12Z,【ストーリー】第0話「君のいない世界」【アニメ】【漫画】,UC9UAxVR4Tym2PIICVfLTZUw,"今回はヒサの過去編動画だ！
俺とシディがどうやってヒサと出会ったのかもわかるぞ！
俺らはなんだかんだで似た者同士だな……
二人に出会えてよかった、って心からそう思うぜ

ここからどうやって「カレコレ屋」が結成されたのかはこの動画で！
https://youtu.be/mfNi7K7VDHE

俺、カゲチヨの過去を知りたいやつはここから！
https://youtu.be/tNAGaKR_VKA
https://youtu.be/ccNAyS1JkUE

シディの過去編はここで見られるぞ
https://youtu.be/lbhTdyzu6Mc

チャンネル登録、高評価よろしくな！
https://www.youtube.com/channel/UC9UAxVR4Tym2PIICVfLTZUw

LINEスタンプ販売中だ！
https://store.line.me/stickershop/product/13105463/ja
最新情報はTwitterから
https://twitter.com/karekoreya

お仕事の依頼はこちらから
karekoreya@plott.tokyo

グッズ・ライセンスコラボについてはこちら
store@plott.tokyo

気に入ったら #カレコレ でツイートしてくれよな！

【混血のカレコレとは】
そこは地球が丸ごと""異宙""と呼ばれる
異世界へと転生してしまった世界。
人類はなんだかんだで異宙に適応していた。
そんな世界で「カレコレ屋」、
一般的に言うところのなんでも屋をやっている
カゲチヨ、ヒサメ、シディ。
これはそんな３人の物語である。

原作：比企
企画・製作：株式会社Plott

【使用している音楽素材など】
audiostock   https://audiostock.jp/
http://www.music-note.jp/index.html
https://taira-komori.jpn.org/human01.html
https://soundeffect-lab.info/sound/anime/",345734,1,10258,False,128,1113,False
19,8fWnBKNOjAc,2020-12-17T06:50:46Z,おうち診療所×大病院　小児医療の新しいカタチ,UCv7_krlrre3GQi79d4guxHQ,"「中学の卒業式に出席したい」悪性リンパ腫を患い抗がん剤の副作用で
生死の境をさまよう１４歳の少女の願いです。
その後、出会ったおうち診療所で家族と一緒に暮らせるようになったことで
少女は笑顔と気力を取り戻します。

一方、おうち診療所には壁が立ちはだかっていました。
「家族滞在を前提とするおうちのよう部屋は、
前例がないため治療をする“病室”とは認められない」
それは入院による診療報酬が入らず、家族の金銭的負担が増すことを意味します。

子どもと家族の精神的・金銭的負担を減らす医療の充実を全国に広げていきたい
おうち診療所の医師は、壁を乗り越えるため行動を起こします。

小さな診療所と大病院がタッグを組んで治療にあたる小児医療の新しいカタチとはー

おうち診療所「チャイルド・ケモ・ハウス」→http://www.kemohouse.jp/

2015年3月18日放送

＃小児医療　＃小児がん　＃難病　#闘病環境　#入院生活　#車いす
#感染症　#１４歳　#医学　#専門医　#看護師　#チーム　#悪性リンパ腫
#中学校　#卒業式　#加東市　#神戸市　#おうち診療所　＃チャイケモ
＃兵庫県立こども病院　＃家族の絆　#ＡＹＡ世代　#楠木重範
＃安心して生きられる社会づくり",211765,1,1115,False,48,65,False
20,UwFy5dkQ2D8,2020-12-16T10:23:43Z,【完成】たったの100時間で出来る欧風ビーフカレー,UC1-4AnMxkLXLNL3-7UJ4KTQ,"↓参考にさせていただいた記事↓
https://ajibana.jp/trend/2015/07/161449.html


〜スープ作り〜
①玉ねぎブイヨン

玉ねぎ2kg
水たっっっぷり


・大きめの鍋に4等分にくし切りにした玉ねぎとたっぷりの水を加え火にかける

・沸騰したら弱火に落とし沸騰するかしないか程度の火加減で48時間ほど煮込みブイヨンをとる
(※水分が減ってきたら水を足しつつ常にかぶる程度をキープしながら）
(※煮出し終わった後のブイヨンが3Lくらいになるように水分量を調整しながら)

・48時間たったらこれを濾し、濾しガラの玉ねぎはミキサーで細かくしておく
※これも後ほど使います


②鶏スープ

鶏ガラ8羽分
親鳥のモモ肉8枚
ニンジン2本
セロリ1本
グローブ10粒
ローリエ5枚


・大きめの鍋に焼いた鶏ガラ、焼いた親鳥、水、香味野菜、グローブ、ローリエをぶち込んだら火にかける

・沸騰してきたらアクを丁寧に除きバチコリ沸騰させながら約24時間ほど煮出す。
(※水量が減ってきたらその都度水を足しながら濾した時に約3Lになるように）

・煮出し終わったらこれを濾しておく。




〜カレーペースト作り〜

コリアンダー 40g
クミン30g
カルダモン 25g
ターメリック20g
チリパウダー20g
ナツメグ5g
シナモン5g
オールスパイス5g
グローブ5g
ブラックペッパー5g
小麦粉100g

玉ねぎ8個(スライス)
ニンニク100g(すりおろし)
生姜50g(すりおろし)
人参 大2本(すりおろし)
マッシュルーム15個(すりおろし)
りんご3つ(すりおろし)


・玉ねぎは細かくみじん切りにしたらオリーブオイルを薄く引いたフライパンに加え塩をひとつまみ加えてから真っ茶色になるまで2〜3時間ほど炒める

・ニンニク、生姜、人参、マッシュルーム、リンゴのペーストを加えたら水分が飛んでくるまでじっくり炒める

・ふるった小麦粉を加えたら全体に馴染ませるように練り混ぜる

・パウダースパイス達も加えてさらに練り混ぜたらカレーペーストの完成





〜本調理〜

・カレーペーストに玉ねぎブイヨン2.5L、フォンドヴォライユ2.5Lを少しずつ加え伸ばしていく。

・煮詰まることを考えて優しめな塩分量になるように塩を加える

・オイスターソースひと回し、コーヒー約500CCを加えたらカレーのベース完成。




〜カレーの具材の準備〜


牛ほほ肉1kg
塩コショウ適量
オリーブオイル適量


・牛ほほ肉の表面に塩コショウをすりこんだら
オリーブオイルをひいたフライパンで表面をゆっくり焼き上げる


・焼き終えた牛ほほ肉をカレーに加え沸騰するかしないか程度の火加減で約10時間煮込む。
(※約75℃〜85℃)
(※焦げやすいため10分に1度は混ぜてあげながら)

・煮込み終わったらほほ肉を取り出し、冷蔵庫で寝かせておく。

・カレーと一緒に自分も寝る。
(※1晩寝かせることでグッと美味しくなったはず)



〜仕上げの調理〜

・寝かせたカレーを火にかけ好みのとろみになるまで煮詰める

・最後に追いバターとお好みでガラムマサラを加えながら香りも整える。

・食べやすくカットしたほほ肉を戻し入れ、温め直したらバターライスと共に盛り付け完成。


★OP音源★
↓beco様↓
https://youtu.be/FeoRdrlUkTw

★Twitter★
@Taniyaaan1125

本日もご視聴いただきありがとうございました(#^^#)

TV、イベント出演その他仕事のご依頼は
 『(株)キューブエンターテイメント　マネジメント事業部』 まで
『アドレス』
contact@cube-entertainment.co.jp
『リンク』
http://www.cube-entertainment.co.jp/

↓↓お手紙・その他全てのお荷物はこちらまでお願い致します!!↓↓
『宛先』
(株)キューブエンターテイメントマネジメント事業部　谷崎宛
『住所』
〒810-0001
福岡市中央区天神5-7-3福岡天神北ビル7階",1058506,1,17422,False,783,3076,False
21,OQyCnBOIhlA,2020-12-17T10:49:59Z,令和２年１２月１７日　東京都新型コロナウイルス感染症最新情報　～モニタリングレポート～　（知事臨時記者会見をお伝えします）,UCOvyMBPp9M7KNZACW7QPtrA,"１８時４５分～　知事記者会見の模様をライブ配信します。
会見で使用したスライド、発言内容・質疑応答のテキストは、下記のページに掲載されています。 
https://www.metro.tokyo.lg.jp/tosei/governor/governor/kishakaiken/2020/12/17.html

※YouTube字幕は、上記のページに掲載されたテキストをもとにしているため、動画の音声と一致しない場合があります。",46191,1,277,False,157,28,False
22,j2GZ2tcukaM,2020-12-16T10:00:11Z,【降臨!!!】りょう君と開封する2020LIBERTYアドベントカレンダー!!!〜第8弾!!!〜,UC__AsSnEuyVgO9TWvZE_ziA,"ブラーボりょうのボンサバドゥ!チャンネルはこちら
https://www.youtube.com/channel/UCigMkMDZjvLhXAQ67wKQIbA

東海オンエアのチャンネルはこちら
https://www.youtube.com/channel/UCutJqz56653xV2wwSvut_hQ

2020年のりょうくんとのアドベントカレンダー開封動画はこちら
https://www.youtube.com/watch?v=FNHRUHIx_Ro

【グッズ】
hanamasaグッズ不定期で発売中
https://hanamasa00.booth.pm/

★ハナマサのチャンネル→　https://www.youtube.com/channel/UC7UI5xx1C4D8vzech8rFM5w

★sekine risa hazard(世界一自由なゲームチャンネル)
https://www.youtube.com/channel/UCUhNq3L3ZGiYPGST0yEHZ_g

Twitter→関根りさhttps://twitter.com/risase0610
instagram→https://www.instagram.com/sekine.risa/",427714,1,9538,False,250,905,False
23,294lSlTMNRw,2020-12-15T10:00:00Z,【放送事故】浜辺美波へドッキリを仕掛けたら大変なことになってしまった...,UCwN4CR-bDM9ZjvPhb44AfxQ,"パパラピーズです！
《19時〜週4投稿》

チャンネル登録よろしくお願いします( ＾∀＾)

この動画は、映画『約束のネバーランド』とのコラボ動画です！

浜辺美波ちゃんのSNS↓↓
https://twitter.com/MINAMI373HAMABE
https://www.instagram.com/minami_hamabe.official/

浜辺美波ちゃんが出てる映画～約束のネバーランド～（12月18日公開）
【公式サイト】：https://the-promised-neverland-movie.jp/ 
【公式Twitter】：https://twitter.com/yakuneba_staff 
【公式Instagram】：https://www.instagram.com/yakuneba_movie

サブチャンネル↓↓
【パパラピーズの秘密基地】
https://www.youtube.com/channel/UCl0T3l0OJFm6bNEdYAGnFqA?view_as=subscriber

~じんじん~
【Twitter】https://twitter.com/jinjinpocha
【Instagram】https://www.instagram.com/jinjiiiindao

~タナカガ~
【Twitter】https://twitter.com/Tanakaga_
【Instagram】https://www.instagram.com/tanakaga.12

~パパラピーズ~
【Twitter】https://twitter.com/paparapys

ファンレターやプレゼント等は下記宛にお願いいたします

〒106-6131
東京都港区六本木6-10-1
六本木ヒルズ森タワー31F
GROVE株式会社　 パパラピーズ宛

お仕事依頼は、こちらから
matsuzaki@grove.tokyo

#浜辺美波 #ドッキリ",2632602,1,104838,False,3491,5619,False
24,NU7LxbQgthk,2020-12-17T00:45:00Z,TVアニメ新シリーズ「七つの大罪 憤怒の審判」第2弾PV公開！,UCazjJ6udlwl6cP_om1zqTQQ,"シリーズ完結を描くTVアニメ「七つの大罪 憤怒の審判」
2021年1月6日より放送開始！（初回は事前特番）
毎週水曜、テレビ東京系にて夕方5時55分から／BSテレ東にて深夜0時30分から

3000年の旅を続けてきたメリオダスとエリザベス。その旅の行方は……真の敵は誰なのか……数多に絡み合う思惑の行く先は──。

＜Web＞
Official HP：https://www.7-taizai.net/
Official Twitter：https://twitter.com/7_taizai

＜Introduction＞
いまだ人と、人ならざるものの世界が、分かたれてはいなかった古の物語。

リュドシエル率いる〈光の聖痕（スティグマ）〉と魔神族による聖戦は、ブリタニア全土を巻き込み激化。

3つの戒禁を取り込んだエスタロッサは暴走し、エリザベスを連れ去った。
キング、ゴウセル、ホーク、そしてサリエルとタルミエルはその後を追い、天空演舞場跡へとたどり着く。

一方、キャメロット城では、新たなる魔神王になると決めたメリオダスが、暗黒領域の繭の中で着々と戒禁を取り込み続けていた。

メリオダスの魂を救うために自ら煉獄へと身を投じたバンは、常人では決して生きられない瘴気の中を彷徨う。

明かされるエスタロッサの正体。
決壊するゴウセルの禁呪。
数多に絡み合う思惑の行く先は。

真の敵は誰なのか。討つべき者は何なのか。

“永遠の生”と“永劫の輪廻”という運命に抗い、3,000年の旅を続けてきた、メリオダスとエリザベス。二人の旅路は、どのような結末を迎えるのか──。

＜STAFF＞
原作：鈴木 央（講談社「週刊少年マガジン」）
監督：西澤 晋
シリーズ構成：池田臨太郎
アニメーションキャラクター設定：西野理惠
サブアニメーションキャラクター設定：あおきまほ
美術監督・設定：河合泰利
プロップ設定：安食 圭
色彩設計：のぼりはるこ
撮影監督：青木孝司
編集：内田 恵
音響監督：横田知加子
音楽：澤野弘之/KOHTA YAMAMOTO/和田貴史
オープニングテーマ：「光あれ」岡野昭仁
エンディングテーマ：「time」SawanoHiroyuki[nZk]:ReoNa
アニメーション制作：スタジオディーン
アニメーション制作協力：マーヴィージャック
製作：「七つの大罪 憤怒の審判」製作委員会

＜CAST＞
メリオダス：梶 裕貴
エリザベス：雨宮 天
ホーク：久野美咲
ディアンヌ：悠木 碧
バン：鈴木達央
キング：福山 潤
ゴウセル：髙木裕平
マーリン：坂本真綾
エスカノール：杉田智和

バルトラ・リオネス：西 凜太朗
マーガレット：水樹奈々
ギルサンダー：宮野真守
ハウザー：木村良平
グリアモール：櫻井孝宏
ドレファス：小西克幸
ヘンドリクセン：内田夕夜
ゼルドリス：梶 裕貴
エスタロッサ：東地宏樹
デリエリ：高垣彩陽
チャンドラー：藤 真秀
キューザック：中田譲治
リュドシエル：石田 彰
サリエル：堀江 瞬
タルミエル：鶴岡 聡
エレイン：小岩井ことり
アーサー・ペンドラゴン：國立 幸

©️ 鈴木央・講談社／「七つの大罪 憤怒の審判」製作委員会・テレビ東京",681411,1,18312,False,213,2857,False
25,TutpUAo_Htg,2020-12-17T03:00:09Z,12月25日（金）発売『コンフィデンスマンJP プリンセス編』の超豪華版&豪華版に収録される映像特典からメイキングを一部公開！シリーズ恒例の決め台詞の撮影風景が明らかに！,UCk0IUODXaAFr5gEFlZDbzmw,"コンフィデンスマンJP プリンセス編
2020年12月25日（金）ブルーレイ＆DVD Release！
同日レンタル開始
商品ページ：https://movie-product.ponycanyon.co.jp/item095/
公式サイト：https://confidenceman-movie.com/

発売元：フジテレビジョン
販売元：ポニーキャニオン

＜超豪華版［4枚組（本編ブルーレイ＋本編DVD＋特典DVD①＋特典DVD②）＋各種アイテム］＞
PCXC-60100/¥19,800（本体）＋税

＜ブルーレイ豪華版［3枚組：本編ブルーレイ＋特典DVD①+特典DVD②］＞
PCXC-60101/¥7,700（本体）＋税

＜DVD豪華版［3枚組：本編DVD＋特典DVD①+特典DVD②］＞
PCBC-61794/¥6,800（本体）＋税

＜ブルーレイ通常版＞
PCXC-50160/¥4,700（本体）＋税

＜DVD 通常版＞
PCBC-52750/¥3,800（本体）＋税

（C）2020 映画「コンフィデンスマンJP」製作委員会",51694,1,277,False,7,0,True
26,BXZUWS30PaE,2020-12-17T10:00:03Z,ねぇ、どうして逃げるの？【ゆるふわ学園】,UCLqCmbd6bgcLaBVz3aA-68A,"赤ずきんちゃんかわいいよな～
ほんと癒されるよな～・・・

ところでみんなサンタさんのお願い事何にした？('ω')
Pちゃんはアスパラガス
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
声とイラストでみんなに楽しいを届けていきたいです

P丸様。のすべてがわかる！待望のファンブック！
『ぴーまるぶっく！。』
定価：1,800円＋税
発売日：2020年9月30日
A5サイズ / 122ページ

9月7日(月)より順次予約受付開始！！！

☆Amazonはココ！☆
https://www.amazon.co.jp/dp/484563547X/ref=cm_sw_r_tw_dp_x_jYUvFb41KKJ7T

☆楽天はココ！☆
https://books.rakuten.co.jp/rb/16450562/

☆アニメイトはココ！☆
https://www.animate-onlineshop.jp/pn/pd/1842543/


みんな手に入れてくれよな～～～！！！！！！！！！
にっこニッコニコ！！！！！！
-------------------------------------
[販売店はココ！]
◎Amazon.co.jp
◎楽天ブックス
◎セブンネットショッピング
◎honto
◎ジュンク堂書店
◎丸善書店
◎紀伊國屋書店
◎TSUTAYA
◎未来屋書店
◎有隣堂書店
◎TOWER RECORDS
◎HMV&BOOKS
◎アニメイト
◎ヴィレッジヴァンガード
------------------------------------

☆Ｐ丸様。のTwitter　
https://twitter.com/p_ma_ru

☆もう1つの面白動画チャンネル
https://www.youtube.com/channel/UCjMoVy70DWAoYmTwcAvzzhA

☆Instagram
https://www.instagram.com/p_ma_rusama/?hl=ja

☆面白い動画　
https://www.youtube.com/watch?v=TIgdXCsNmGw&list=PLcC3MjGnFuZs87owd5Ccmm9ZjZVF4IFcL

☆ゆるふわ～
https://www.youtube.com/watch?v=y7c8ECd4RbI&list=PLcC3MjGnFuZtkG9Bw-aS6RvXayywL1vbC

☆なっきーシリーズ
https://www.youtube.com/watch?v=9JrIWhGNQy8&list=PLcC3MjGnFuZuzhu-ZbzHR2ZVW7QoaE6eA

☆お嬢様と執事シリーズ
https://www.youtube.com/watch?v=bvJV1-LhhPc&list=PLcC3MjGnFuZsn7l8XgZvJ9YQvPQYcjU5s

☆なんでなん川島
https://www.youtube.com/watch?v=FaOkiDU_ZL4&list=PLcC3MjGnFuZuKg0tci9cAWCwXnF_QyfUs

☆歌ってみた
https://www.youtube.com/watch?v=bLmZsW5KEM0&list=PLcC3MjGnFuZtl5KkfXONu9dQMkXLKPhS5

☆フリー音楽素材/魔王魂
https://maoudamashii.jokersounds.com/",476762,1,31523,False,93,1257,False
27,ZR93qTb1_SE,2020-12-16T09:00:24Z,【ABEMATV】ヤラセ？ガチンコ？元K-1王者 安保瑠輝也戦の裏側大公開！,UC4BitQcw6YAXwzmC7Oba_hw,"#安保瑠輝也 #DX
ABEMA 格闘CH【公式】の動画
https://www.youtube.com/watch?v=JG4ZvQX0B4o

▼北村克哉の、無謀で偉大なチャレンジ！
　まだ見られます！PPVの購入はこちら
   https://abe.ma/3m667kw

SNSのフォローもよろしくお願いします！
■Instagram
@katsuya.kitamura
https://www.instagram.com/katsuya.kitamura/
■Twitter
@KitamuraKatsuya
https://twitter.com/KitamuraKatsuya",274082,1,3034,False,156,275,False
28,B976xYXqhs4,2020-12-16T12:00:03Z,清原漢の重大決意!!５３歳元プロ野球選手の挑戦,UC9aER0bs2IpqTQNKljzzBFQ,"辛い事もあった。
苦しいこともあった。
心が折れそうなこともあった。
だから俺は泥の中から、花を咲かす。
蓮の花のように生きてやる。
---
⚾清原和博Twitter
https://twitter.com/kiyohara3_5_114
⚾マッコイ斉藤Twitter
https://twitter.com/MACCOI_SAITO
---
写真提供：日刊スポーツ
音源協力：matty(ソナーポケット)
---
チャンネルに関するお問合せは以下のいずれかにご連絡お願い致します。
https://forms.gle/nuLAxwAngPi8X98X8
https://twitter.com/inumahironori

#清原和博 #清ちゃんスポーツ #重大決意 #清スポ #キヨスポ #野球 #マッコイ斉藤",176283,1,8760,False,347,1179,False
